📺自用频道,#genre#
CCTV-1,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226895/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EI0Rkc6neBYgfpoJ1yud8Fw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPpqgHe3PQ5GNQoO-yUgA8C%2CEND
CCTV-1,http://220.187.218.144:85/tsfile/live/0001_1.m3u8?key=txiptv
CCTV-1,http://iptv.huuc.edu.cn/hls/cctv1hd.m3u8
CCTV-1,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600001859
CCTV-1,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.cctv.com/live/cctv1/
CCTV-2,http://39.134.67.108/PLTV/88888888/224/3221225599/1.m3u8
CCTV-2,http://220.187.218.144:85/tsfile/live/0002_1.m3u8?key=txiptv
CCTV-2,http://iptv.huuc.edu.cn/hls/cctv2hd.m3u8
CCTV-2,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600001800
CCTV-2,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.cctv.com/live/cctv2/
CCTV-3,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226456/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E_6GNVcVOz9Xub8CclyMRUg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOIR_8g_qYRqpV5wTQqRILi%2CEND
CCTV-3,http://220.187.218.144:85/tsfile/live/0003_1.m3u8?key=txiptv
CCTV-3,http://iptv.huuc.edu.cn/hls/cctv3hd.m3u8
CCTV-3,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.cctv.com/live/cctv3/
CCTV-4,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226470/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0wP1dRMt9qCzHdvA65wh1w%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMcuN2HH7RLPyPHWOUWhSMk%2CEND
CCTV-4,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226335/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EBFJ5gRpm8ntK8JEFPZOhLQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CCTV-4,http://220.187.218.144:85/tsfile/live/0004_1.m3u8?key=txiptv
CCTV-4,http://iptv.huuc.edu.cn/hls/cctv4hd.m3u8
CCTV-4,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600001814
CCTV-4,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.cctv.com/live/cctv4/
CCTV-5,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226454/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ErKwB8Qqtvssoy-K7GEgesQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOIR_8g_qYRqpV5wTQqRILi%2CEND
CCTV-5,http://220.187.218.144:85/tsfile/live/0005_1.m3u8?key=txiptv
CCTV-5,http://iptv.huuc.edu.cn/hls/cctv5hd.m3u8
CCTV-5,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600001818
CCTV-5,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600001817
CCTV-5,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.cctv.com/live/cctv5/
CCTV-5+,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226458/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Em70vyfVI_MkrcLYjHWnqOA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNlS0O1LA8iGydXPYujpRue%2CEND
CCTV-5+,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226894/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EevWZ0zmguDsOY_Mf3SM5TA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CCTV-5+,http://iptv.huuc.edu.cn/hls/cctv5phd.m3u8
CCTV-5+,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.cctv.com/live/cctv5plus/
CCTV-6,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226453/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ex56LEwufYqPdJkUNYhbNCw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOH2PzEhAK60LI_FWtVxfVS%2CEND
CCTV-6,http://220.187.218.144:85/tsfile/live/0006_1.m3u8?key=txiptv
CCTV-6,http://iptv.huuc.edu.cn/hls/cctv6hd.m3u8
CCTV-6,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600108442
CCTV-6,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.cctv.com/live/cctv6/
CCTV-7,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226234/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EutDC7HLJc_gC0YdIDr7oig%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPOHuulzlCcw92vP3vgYa4n%2CEND
CCTV-7,http://220.187.218.144:85/tsfile/live/0007_1.m3u8?key=txiptv
CCTV-7,http://iptv.huuc.edu.cn/hls/cctv7hd.m3u8
CCTV-7,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600004092
CCTV-7,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.cctv.com/live/cctv7/
CCTV-8,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226451/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EO_1NY-UghfdG_S28Bf_FPw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNO1anuaDcpMt0_BMig72trX%2CEND
CCTV-8,http://220.187.218.144:85/tsfile/live/0008_1.m3u8?key=txiptv
CCTV-8,http://iptv.huuc.edu.cn/hls/cctv8hd.m3u8
CCTV-8,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600001803
CCTV-8,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.cctv.com/live/cctv8/
CCTV-9,http://175.8.213.7:8081/tsfile/live/0009_1.m3u8?key=txiptv
CCTV-9,http://39.134.67.108/PLTV/88888888/224/3221225676/1.m3u8
CCTV-9,http://220.187.218.144:85/tsfile/live/0009_1.m3u8?key=txiptv
CCTV-9,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600004078
CCTV-9,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.cctv.com/live/cctvjilu/
CCTV-10,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226449/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EzhRgoBfyoaW0eC2lnTJYAQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOxqyo6ss4VuHKCaIhF4e3B%2CEND
CCTV-10,http://220.187.218.144:85/tsfile/live/0010_1.m3u8?key=txiptv
CCTV-10,http://iptv.huuc.edu.cn/hls/cctv10hd.m3u8
CCTV-10,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600001805
CCTV-10,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.cctv.com/live/cctv10/
CCTV-11,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226334/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0RcQQbNseiHvFO8XWf466A%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CCTV-11,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226448/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eqfhzy1ZrFZrYrATDOB991A%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOu522yjh6D1Z_dApuOt9eE%2CEND
CCTV-11,http://220.187.218.144:85/tsfile/live/0011_1.m3u8?key=txiptv
CCTV-11,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600001806
CCTV-11,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.cctv.com/live/cctv11/
CCTV-12,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226228/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E2knJCFLHz_HqfBZXNGeA1A%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMIlZ5z7o_ym15iMooogSvj%2CEND
CCTV-12,http://220.187.218.144:85/tsfile/live/0012_1.m3u8?key=txiptv
CCTV-12,http://iptv.huuc.edu.cn/hls/cctv12hd.m3u8
CCTV-12,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600001807
CCTV-12,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.cctv.com/live/cctv12/
CCTV-13,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226316/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EqHPe9pEEWJ00hz1ArnRZVA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CCTV-13,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226446/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EU-IJJyzlYeEElWsacI4JKw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMT7DWkynQtRPzNDJCOY_C_%2CEND
CCTV-13,http://59.32.97.139:9901/tsfile/live/0013_1.m3u8
CCTV-13,http://iptv.huuc.edu.cn/hls/cctv13hd.m3u8
CCTV-13,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600001811
CCTV-13,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.cctv.com/live/cctv13/
CCTV-14,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226229/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ey_UgKg-_uoDiTW1MNHptPg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNLabf3bHEXv4444iiOs_Px%2CEND
CCTV-14,http://116.11.156.161:8811/tsfile/live/0014_1.m3u8
CCTV-14,http://iptv.huuc.edu.cn/hls/cctv14hd.m3u8
CCTV-14,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600001809
CCTV-14,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.cctv.com/live/cctvchild/
CCTV-15,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EWyklhmFh7oMx-lG1tNUcSQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
CCTV-15,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226444/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EFQ8BWVFffGkwLTLNv7CwFQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM7I2coCeiP5K0pSIMZqcUB%2CEND
CCTV-15,http://123.52.108.185:9901/tsfile/live/0015_1.m3u8
CCTV-15,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600001815
CCTV-15,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.cctv.com/live/cctv15/
CCTV-16,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227002/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EX9goLRw26BM_r54des2PAw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPt5W7-RovMDpE-7B-0PhHw%2CEND
CCTV-16,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600098637
CCTV-16,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.cctv.com/live/cctv16/
CCTV-17,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226442/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EtihRNVe_x2y1Lgi_XWYeNw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOl8OnsD1vPD0mhNmo98J3J%2CEND
CCTV-17,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600001810
CCTV-17,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://tv.cctv.com/live/cctv17/
CCTV4K,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600002264
CGTN,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600014550
CGTN阿语,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600084782
CGTN俄语,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600084758
CGTN法语,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600084704
CGTN纪录,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600084781
CGTN西语,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600084744
沧州-1,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.czgd.tv/Article/des?infoid=32768%26modelid=3
沧州-2,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.czgd.tv/Article/des?infoid=32769%26modelid=3
沧州-3,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.czgd.tv/Article/des?infoid=32770%26modelid=3
衡水公共,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://app.hsrtv.cn/web/teletv/tv_content_4.html
衡水综合,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://app.hsrtv.cn/web/teletv/tv_content_1.html
石家庄城市服务,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://plusshare.sjzntv.cn/?_hgOutLink=live/livedetail%26channel_id=5
石家庄都市,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://plusshare.sjzntv.cn/?_hgOutLink=live/livedetail%26channel_id=7
石家庄文化娱乐,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://plusshare.sjzntv.cn/?_hgOutLink=live/livedetail%26channel_id=6
石家庄新闻综合,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=http://plusshare.sjzntv.cn/?_hgOutLink=live/livedetail%26channel_id=4
邢台城市生活,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.xttv.com.cn/index/channel/index/id/64.html
河北都市,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=3
河北经济生活,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=1
河北农民,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=2
河北三佳购物频道,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=7
河北少儿,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=5
河北卫视,http://220.187.218.144:85/tsfile/live/0117_1.m3u8?key=txiptv
河北卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600002493
河北卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=0
河北文旅公共,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=6
河北影视剧,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://www.hebtv.com/19/19js/st/xdszb/index.shtml?index=4
安徽卫视,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226490/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcN5s_AlHugvAv9Pda6f9fA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOtRTFrO5eKiKNV40gMGHaS%2CEND
安徽卫视,http://220.187.218.144:85/tsfile/live/0130_1.m3u8?key=txiptv
安徽卫视,http://iptv.huuc.edu.cn/hls/ahhd.m3u8
安徽卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600002532
北京体育,http://iptv.huuc.edu.cn/hls/btv11hd.m3u8
北京卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226900/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcYPi33WFyhvd6SjmqUKhJg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND
北京卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226436/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ElMQ3ov45VmhzipweN5VstQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPg_yZ8DZHTaSU92MIl_o3b%2CEND
北京卫视,http://220.187.218.144:85/tsfile/live/0122_1.m3u8?key=txiptv
北京卫视,http://iptv.huuc.edu.cn/hls/btv1hd.m3u8
北京卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600002309
北京文艺,http://iptv.huuc.edu.cn/hls/btv2hd.m3u8
北京新闻,http://iptv.huuc.edu.cn/hls/btv9hd.m3u8
北京影视,http://iptv.huuc.edu.cn/hls/btv4hd.m3u8
兵团卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226541/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ESv-rH0nF41q6pxKZKeRnNA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNN-56c_rnHTXQA4R-D0Dlau%2CEND
兵团卫视,http://iptv.huuc.edu.cn/hls/bttv.m3u8
超级电影,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EfPRR4mbRWhkCFuUCVm9THg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM4kysjLk_woYMRnu35KtBV%2CEND
超级体育,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226232/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Eg-EQHTrpbCOxNSgnFRbr4w%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMNhcQPODGVtsSVKlB7CbAh%2CEND
超级综艺,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226231/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ejm-KqHfTZezbm9C-325YiA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNnfpAUC20DSCXUyGpDggnK%2CEND
重庆卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226518/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ey-ITbF7am-eD_R60rK2QcQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMWkDi37K3eowQvLymiiLyV%2CEND
重庆卫视,http://220.187.218.144:85/tsfile/live/0142_1.m3u8?key=txiptv
重庆卫视,http://iptv.huuc.edu.cn/hls/cqhd.m3u8
重庆卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600002531
第一剧场,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600099655
东方卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226237/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EuOKqNaOUqqiJjXIfPoRPMQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNeqgYr1eA9ESriCOsl_DTz%2CEND
东方卫视,http://iptv.huuc.edu.cn/hls/dfhd.m3u8
东方卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600002483
东南卫视,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226496/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkZUfG47p98m2PZiCsgkhyQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM5EcQIH6BiwZavlhPLb4oJ%2CEND
东南卫视,http://220.187.218.144:85/tsfile/live/0137_1.m3u8?key=txiptv
东南卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600002484
风云剧场,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600099658
福建东南卫视,http://iptv.huuc.edu.cn/hls/dnhd.m3u8
甘肃卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226545/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EPxObabIs3mLyPmSf2HHtqQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNBE3K16ZfzYGIqbP6z6cGJ%2CEND
甘肃卫视,http://iptv.huuc.edu.cn/hls/gstv.m3u8
甘肃卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600190408
广东卫视,http://220.187.218.144:85/tsfile/live/0125_1.m3u8?key=txiptv
广东卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600002485
广西卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226534/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EpjsBggKPaCw3f-xlBWZWaQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMJYhPE64lykNkIsypBRZqO%2CEND
广西卫视,http://220.187.218.144:85/tsfile/live/0113_1.m3u8?key=txiptv
广西卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600002509
贵州卫视,http://220.187.218.144:85/tsfile/live/0120_1.m3u8?key=txiptv
贵州卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600002490
海南卫视,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226574/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EZOP0PLu1-XG8_Ae0lTe9HQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNODcjESMU4f6yMuMuOuQbie%2CEND
海南卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600002506
河南卫视,http://220.187.218.144:85/tsfile/live/0139_1.m3u8?key=txiptv
河南卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600002525
黑龙江卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EEHwpSHKc5p-bHJfhpIWFig%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM5Y8rTELLykZJHp-bmY2YW%2CEND
黑龙江卫视,http://220.187.218.144:85/tsfile/live/0143_1.m3u8?key=txiptv
黑龙江卫视,http://iptv.huuc.edu.cn/hls/hljhd.m3u8
黑龙江卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600002498
湖北卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226240/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ExfU_RR0RQok0w_xd7h22CQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPVnDV2fEBphgm3TP7hAHBx%2CEND
湖北卫视,http://220.187.218.144:85/tsfile/live/0132_1.m3u8?key=txiptv
湖北卫视,http://iptv.huuc.edu.cn/hls/hbhd.m3u8
湖北卫视,https://d.kstore.dev/k-web/ku9/js/download/4878/webview.js?id=https://yangshipin.cn/tv/home?pid=600002508
湖南卫视,http://220.187.218.144:85/tsfile/live/0128_1.m3u8?key=txiptv
湖南卫视,http://iptv.huuc.edu.cn/hls/hunanhd.m3u8
